time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-04-05T21:49:15.910Z,34.779,6.645,39.4,4.5,m,40,74.1,,1.01,us,usp000gvtg,2014-11-07T01:38:44.413Z,"16 km NE of Zeribet el Oued, Algeria",earthquake,,8.3,,,reviewed,us,mdd
2009-03-03T06:42:39.850Z,35.051,6.43,10,4.2,mb,21,110.5,,1.34,us,usp000guk2,2014-11-07T01:38:31.751Z,"24 km SSE of Arris, Algeria",earthquake,,,,2,reviewed,us,us
2009-02-09T08:38:30.300Z,43.12,-0.246,3,4.2,ml,62,57.1,,,us,usp000gtk0,2014-11-07T01:38:21.310Z,"2 km SSE of Asson, France",earthquake,,,,,reviewed,ldg,str
2009-01-17T11:22:25.530Z,36.352,1.623,10,4.8,mb,52,70.7,,1.05,us,usp000gsr6,2014-11-07T01:38:13.082Z,"10 km NNW of El Abadia, Algeria",earthquake,,,,12,reviewed,us,us
2008-12-04T02:18:49.160Z,36.843,4.248,10,4.4,m,83,84.3,,1.13,us,usp000gpwd,2014-11-07T01:37:53.595Z,"5 km NNW of Timizart, Algeria",earthquake,,,,,reviewed,us,mdd
2008-11-15T13:55:58.910Z,36.044,2.713,10,4.1,m,42,185.7,,0.91,us,usp000gnrq,2014-11-07T01:37:44.420Z,"17 km N of Ksar el Boukhari, Algeria",earthquake,,,,,reviewed,us,mdd
2008-11-05T22:26:02.370Z,36.628,4.619,0,4.3,m,26,265.8,,,us,usp000gn1g,2014-11-07T01:37:41.281Z,"northern Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-10-24T03:06:40.200Z,44.34,7.36,5,4.5,ml,137,24,,,us,usp000gkwu,2014-11-07T01:37:31.934Z,"northern Italy",earthquake,,,,,reviewed,str,ldg
2008-10-22T00:26:23.900Z,36.757,-10.971,0,4,m,7,306.8,,,us,usp000gksc,2014-11-07T01:37:31.217Z,"182 km W of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2008-10-02T04:05:06.880Z,37.035,-5.437,10.5,4.1,ml,30,45,,,us,usp000gj47,2014-11-07T01:37:21.346Z,"6 km N of Coripe, Spain",earthquake,,,,,reviewed,mdd,ldg
2008-10-02T04:02:54.150Z,37.1,-5.428,4.6,4.7,mb,193,39.9,,,us,usp000gj46,2022-07-14T20:35:13.166Z,"3 km SE of Morón de la Frontera, Spain",earthquake,,,,37,reviewed,mdd,us
2008-09-28T02:36:11.800Z,36.855,2.047,0,4,m,20,273.1,,,us,usp000ghvd,2014-11-07T01:37:15.963Z,"46 km NW of Tipasa, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-09-21T10:12:35.030Z,36.775,-9.763,19.5,4.2,m,14,278.2,,,us,usp000ghfh,2014-11-07T01:37:13.987Z,"77 km WSW of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2008-09-18T12:55:48.800Z,42.99,-0.34,5,4,ml,71,56.1,,,us,usp000gh9k,2014-11-07T01:37:13.159Z,"7 km E of Laruns, France",earthquake,,,,,reviewed,str,str
2008-09-15T15:51:02.390Z,36.945,4.335,10,4.4,m,35,166.5,,1.54,us,usp000gh3q,2014-11-07T01:37:12.260Z,"16 km N of Arhribs, Algeria",earthquake,,,,,reviewed,us,mdd
2008-09-15T10:34:54.450Z,36.965,4.315,10,4,m,32,175,,0.79,us,usp000gh3b,2014-11-07T01:37:12.226Z,"18 km NNE of Timizart, Algeria",earthquake,,,,,reviewed,us,mdd
2008-09-09T13:36:38.800Z,35.528,-7.052,26.4,4,ml,93,87.6,,0.79,us,usp000ggqm,2014-11-07T01:37:09.642Z,"89 km WNW of Larache, Morocco",earthquake,,18.8,,,reviewed,us,csem
2008-08-31T09:49:33.380Z,36.505,3.006,0,4.2,m,19,287.6,,,us,usp000gg2q,2014-11-07T01:37:02.330Z,"3 km SSE of Bouinan, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-08-24T20:52:44.490Z,36.42,1.065,13.7,4.2,m,71,55.7,,0.98,us,usp000gfep,2014-11-07T01:36:58.847Z,"northern Algeria",earthquake,,7,,,reviewed,us,mdd
2008-08-05T15:21:21.240Z,36.998,3.421,0,4,m,21,274.9,,,us,usp000gdwu,2014-11-07T01:36:50.553Z,"25 km NNE of Aïn Taya, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-07-24T17:19:52.130Z,35.641,-0.976,22,4.9,m,112,117.2,,,us,usp000gd2b,2014-11-07T01:36:42.638Z,"10 km NW of Bou Tlelis, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-07-24T14:14:43.090Z,37.123,3.799,0,4.5,m,18,286.4,,,us,usp000gd23,2014-11-07T01:36:42.604Z,"24 km NNW of Dellys, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-07-23T09:23:29.760Z,36.858,3.869,10,4.3,m,27,246,,1.5,us,usp000gcyu,2014-11-07T01:36:41.831Z,"7 km SSW of Dellys, Algeria",earthquake,,,,,reviewed,us,mdd
2008-07-22T22:36:35.000Z,42.08,2.52,5,4.3,ml,105,92.1,,,us,usp000gcxk,2014-11-07T01:36:41.615Z,"3 km NW of les Planes d'Hostoles, Spain",earthquake,,,,,reviewed,str,ldg
2008-07-21T02:30:03.480Z,39.013,-0.43,0,4,ml,94,63.7,,,us,usp000gcs5,2014-11-07T01:36:41.071Z,"1 km WSW of Barxeta, Spain",earthquake,,,,,reviewed,mdd,str
2008-07-18T07:12:41.330Z,36.894,-10.721,40,4.2,m,21,291.5,,,us,usp000gcg8,2014-11-07T01:36:39.887Z,"158 km W of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2008-07-16T20:33:34.200Z,43.169,-0.375,5,4.4,ml,119,60.6,,,us,usp000gcbx,2014-11-07T01:36:38.899Z,"4 km SSW of Bosdarros, France",earthquake,,,,,reviewed,ldg,ldg
2008-06-25T03:46:09.680Z,36.668,5.969,0,4.1,m,25,253.7,,,us,usp000gagq,2014-11-07T01:36:25.859Z,"24 km NNW of Rouached, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-06-20T01:34:12.620Z,35.822,-0.524,33.8,4,m,32,241.2,,,us,usp000ga4h,2014-11-07T01:36:23.443Z,"11 km N of Bir el Djir, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-06-18T13:23:59.060Z,36.217,1.051,6,4.6,mb,206,51.9,,1.25,us,usp000g9zu,2014-11-07T01:36:22.875Z,"9 km NE of ’Aïn Merane, Algeria",earthquake,,9.3,,56,reviewed,us,us
2008-06-17T06:49:13.770Z,36.776,-11.02,0,4.2,m,11,296.2,,,us,usp000g9vg,2014-11-07T01:36:22.305Z,"186 km W of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2008-06-10T12:13:42.000Z,35.935,-0.554,0,4.2,m,47,237,,,us,usp000g94f,2014-11-07T01:36:18.234Z,"23 km N of Bir el Djir, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-06-06T22:48:23.240Z,35.827,-0.63,0,4.5,m,86,50.4,,,us,usp000g8rj,2014-11-07T01:36:15.633Z,"13 km NNE of Mers el Kebir, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-06-06T21:10:38.950Z,35.775,-0.592,0,4.2,m,46,242.4,,,us,usp000g8rb,2014-11-07T01:36:15.611Z,"7 km NW of Bir el Djir, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-06-06T20:02:56.890Z,35.883,-0.658,4,5.5,mwc,476,29.2,,1.06,us,usp000g8r4,2022-07-13T18:46:44.086Z,"17 km NNE of Mers el Kebir, Algeria",earthquake,,,,,reviewed,us,us
2008-06-06T03:41:55.800Z,35.707,4.573,0,4.1,m,31,289.7,,,us,usp000g8ps,2014-11-07T01:36:15.390Z,"2 km E of M’Sila, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-06-02T17:36:12.270Z,36.452,6.535,0.7,4.5,mb,67,81.6,,1.4,us,usp000g8dp,2014-11-07T01:36:13.628Z,"7 km NW of Hamma Bouziane, Algeria",earthquake,,8.7,,2,reviewed,us,us
2008-06-01T02:38:42.010Z,36.777,4.569,0,4,m,27,252.5,,,us,usp000g88z,2014-11-07T01:36:11.286Z,"17 km ENE of Azazga, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-05-18T01:57:22.500Z,43.115,-0.139,5,4,mb,133,57,,,us,usp000g74a,2014-11-07T01:36:02.319Z,"2 km NE of Saint-Pé-de-Bigorre, France",earthquake,,,,3,reviewed,ldg,us
2008-05-17T17:15:55.160Z,36.565,7.141,10,4.3,m,48,238.2,,1.07,us,usp000g737,2014-11-07T01:36:02.207Z,"19 km S of Azzaba, Algeria",earthquake,,,,,reviewed,us,mdd
2008-05-14T18:52:19.150Z,34.828,3.419,0,4.1,m,19,115,,,us,usp000g6rs,2014-11-07T01:36:00.394Z,"9 km SW of Dar Chioukh, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-05-10T16:33:04.860Z,35.914,-10.82,10,4,mb,65,133.1,,0.73,us,usp000g60u,2014-11-07T01:35:54.907Z,"207 km SW of Sagres, Portugal",earthquake,,,,1,reviewed,us,us
2008-05-03T12:14:22.200Z,42.993,0.254,4,4.1,ml,106,39.4,,,us,usp000g5dm,2014-11-07T01:35:50.469Z,"6 km ESE of Campan, France",earthquake,,,,,reviewed,ldg,ldg
2008-04-28T05:25:05.460Z,39.708,-3.46,5.2,4.1,ml,92,19.8,,,us,usp000g50h,2014-11-07T01:35:44.593Z,"4 km ENE of Tembleque, Spain",earthquake,,,,,reviewed,mdd,str
2008-02-28T01:16:18.780Z,43.859,-6.793,23.3,4.1,ml,103,129.3,,,us,usp000g05r,2014-11-07T01:35:04.640Z,"34 km N of El Franco, Spain",earthquake,,,,,reviewed,mdd,str
2008-02-17T12:41:31.200Z,45.913,7.164,8.4,4,ml,126,22.8,,,us,usp000fz3x,2014-11-07T01:34:58.155Z,"8 km N of Saint-Rhémy, Italy",earthquake,,,,,reviewed,zur,ldg
2008-02-06T17:53:00.220Z,36.898,-2.17,10.8,4.1,mb,69,84.6,,,us,usp000fyau,2014-11-07T01:34:54.451Z,"8 km SSE of Níjar, Spain",earthquake,,,,2,reviewed,mdd,us
2008-02-02T19:49:17.580Z,36.893,3.66,10,4,m,49,211.5,,1.32,us,usp000fy0m,2014-11-07T01:34:52.457Z,"20 km NNE of Thenia, Algeria",earthquake,,,,,reviewed,us,mdd
2008-02-01T07:33:40.510Z,36.825,3.473,10,4.6,mb,176,65,,1.02,us,usp000fxx4,2022-07-13T22:33:04.462Z,"6 km N of Boumerdas, Algeria",earthquake,,,,21,reviewed,us,us
2008-01-31T18:04:08.000Z,36.274,7.286,0,4.4,m,22,314.1,,,us,usp000fxvh,2014-11-07T01:34:47.396Z,"24 km SSW of Guelma, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-01-15T11:49:31.400Z,36.692,5.287,0,4.5,m,45,58.8,,,us,usp000fwsa,2014-11-07T01:34:42.555Z,"19 km ESE of Bejaïa, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-01-11T00:21:48.000Z,36.617,-9.8,16,4.4,mb,196,36.5,,,us,usp000fweh,2014-11-07T01:34:40.146Z,"87 km WSW of Sagres, Portugal",earthquake,,,,23,reviewed,inmg,us
2008-01-09T22:24:03.860Z,35.616,-0.57,10,4.6,mb,286,52.4,,1.18,us,usp000fwc2,2022-07-13T23:03:55.456Z,"6 km SE of Es Senia, Algeria",earthquake,,,,37,reviewed,us,us
2008-01-09T05:33:03.780Z,35.575,1.39,10,4.3,mb,42,79.8,,1.12,us,usp000fwae,2014-11-07T01:34:39.164Z,"23 km NNE of Tiaret, Algeria",earthquake,,,,4,reviewed,us,us
2008-01-04T20:39:53.570Z,36.706,3.178,0,4.2,m,12,275.7,,,us,usp000fvzc,2014-11-07T01:34:36.703Z,"2 km S of Bab Ezzouar, Algeria",earthquake,,,,,reviewed,mdd,mdd
2008-01-01T14:00:41.470Z,36.207,-8.508,45,4.2,m,45,273.6,,,us,usp000fvss,2014-11-07T01:34:34.518Z,"97 km SSE of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2007-12-05T02:34:24.980Z,36.711,6.304,0,4.2,m,10,137.2,,,us,usp000ftvc,2014-11-07T01:34:21.366Z,"21 km N of Sidi Mérouane, Algeria",earthquake,,,,,reviewed,mdd,mdd
2007-11-25T17:51:01.140Z,36.721,5.481,10,4.4,mb,64,107.7,,0.8,us,usp000ft9h,2014-11-07T01:34:14.659Z,"26 km NNW of BABOR - VILLE, Algeria",earthquake,,,,1,reviewed,us,us
2007-11-23T04:28:58.750Z,35.967,-10.081,11.4,4.2,m,37,285.4,,,us,usp000ft49,2014-11-07T01:34:13.890Z,"154 km SW of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2007-11-15T13:47:35.800Z,43.04,0.03,5,4.5,ml,118,52.3,,,us,usp000fsmc,2014-11-07T01:34:10.574Z,"8 km SE of Lourdes, France",earthquake,,,,,reviewed,str,ldg
2007-11-09T19:59:56.370Z,36.211,1.665,10,4.4,m,74,127.5,,0.88,us,usp000fs9h,2014-11-07T01:34:08.896Z,"1 km SSW of El Attaf, Algeria",earthquake,,,,,reviewed,us,mdd
2007-11-03T10:03:35.810Z,36.822,-12.476,0,4.2,m,9,305.3,,,us,usp000frwe,2014-11-07T01:34:06.569Z,"Azores-Cape St. Vincent Ridge",earthquake,,,,,reviewed,mdd,mdd
2007-10-25T05:18:22.420Z,36.782,5.555,0,4.1,ml,13,201.7,,,us,usp000fr7k,2014-11-07T01:33:59.187Z,"19 km WSW of Jijel, Algeria",earthquake,,,,,reviewed,mdd,alg
2007-10-16T18:12:02.030Z,36.817,-12.485,0,4.4,m,10,305.4,,,us,usp000fqqc,2014-11-07T01:33:56.629Z,"Azores-Cape St. Vincent Ridge",earthquake,,,,,reviewed,mdd,mdd
2007-10-15T23:06:51.580Z,35.875,-0.77,0,4,m,40,234.3,,,us,usp000fqmy,2014-11-07T01:33:56.352Z,"14 km N of ’Aïn el Turk, Algeria",earthquake,,,,,reviewed,mdd,mdd
2007-10-05T20:02:12.250Z,36.867,-12.657,11.1,4.2,m,51,178.7,,,us,usp000fpyn,2014-11-07T01:33:51.274Z,"Azores-Cape St. Vincent Ridge",earthquake,,,,,reviewed,mdd,mdd
2007-09-28T07:38:48.350Z,36.473,1.568,10,4,m,16,149.1,,0.71,us,usp000fpb7,2014-11-07T01:33:41.578Z,"23 km E of Sidi Akkacha, Algeria",earthquake,,0,,,reviewed,us,mdd
2007-09-15T09:34:14.200Z,36.529,5.406,15,4.2,m,32,112.8,,0.64,us,usp000fnb4,2014-11-07T01:33:35.433Z,"12 km WNW of BABOR - VILLE, Algeria",earthquake,,0,,,reviewed,us,mdd
2007-09-09T03:16:41.750Z,36.715,-9.753,22.3,4.2,m,48,272.2,,,us,usp000fmra,2014-11-07T01:33:31.950Z,"79 km WSW of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2007-09-08T16:41:30.390Z,35.68,-3.492,10.7,4.8,mb,225,32.3,,,us,usp000fmqa,2022-07-14T03:15:56.613Z,"62 km NE of Al Hoceïma, Morocco",earthquake,,,,41,reviewed,mdd,us
2007-09-04T14:41:31.200Z,36.065,2.696,7.8,4.2,m,49,91.8,,0.86,us,usp000fmdy,2014-11-07T01:33:30.373Z,"20 km NNW of Ksar el Boukhari, Algeria",earthquake,,6,,,reviewed,us,mdd
2007-08-27T04:09:02.780Z,35.877,2.81,10,4.2,m,39,244.7,,0.82,us,usp000fksr,2014-11-07T01:33:23.356Z,"5 km ESE of Ksar el Boukhari, Algeria",earthquake,,,,,reviewed,us,mdd
2007-08-22T22:59:06.990Z,36.116,2.654,0,4.1,m,46,241,,,us,usp000fkfs,2014-11-07T01:33:21.246Z,"18 km SSW of Médéa, Algeria",earthquake,,,,,reviewed,mdd,mdd
2007-08-22T18:08:34.910Z,36.034,2.623,12.3,4.6,mb,189,82.6,,1.3,us,usp000fkf7,2014-11-07T01:33:21.178Z,"19 km NW of Ksar el Boukhari, Algeria",earthquake,,14.1,,27,reviewed,us,us
2007-08-21T14:58:41.560Z,36.073,2.685,10,4.4,m,57,138.2,,1.04,us,usp000fkcg,2014-11-07T01:33:20.283Z,"21 km NNW of Ksar el Boukhari, Algeria",earthquake,,,,,reviewed,us,mdd
2007-08-15T02:30:14.430Z,36.833,-11.84,0,4.8,m,67,172.5,,,us,usp000fjqp,2014-11-07T01:33:16.100Z,"258 km W of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2007-08-12T07:47:05.830Z,39.353,-2.99,5.4,4.3,mb,190,20.3,,,us,usp000fjfk,2022-07-14T04:47:17.941Z,"6 km SW of Pedro Muñoz, Spain",earthquake,,,,10,reviewed,mdd,us
2007-08-08T21:26:27.710Z,35.922,0.063,10,4.2,mb,119,60.4,,1.14,us,usp000fj77,2014-11-07T01:33:13.492Z,"2 km WSW of Mostaganem, Algeria",earthquake,,,,6,reviewed,us,us
2007-08-08T16:45:31.160Z,41.544,1.778,1.2,4.1,ml,76,78.7,,,us,usp000fj6f,2014-11-07T01:33:13.334Z,"3 km NE of Piera, Spain",earthquake,,,,,reviewed,mdd,str
2007-08-06T11:30:27.370Z,36.316,1.393,0,4.2,m,26,257.1,,,us,usp000fj11,2014-11-07T01:33:12.640Z,"17 km NNE of Chlef, Algeria",earthquake,,,,,reviewed,mdd,mdd
2007-08-04T06:10:27.090Z,38.913,-10.502,0,4,m,32,255.4,,,us,usp000fhuk,2014-11-07T01:33:11.599Z,"92 km W of Colares, Portugal",earthquake,,,,,reviewed,mdd,mdd
2007-08-02T13:24:13.300Z,35.23,6.908,10,4.4,mb,64,63.6,,1.33,us,usp000fhq8,2014-11-07T01:33:10.660Z,"31 km SW of Khenchela, Algeria",earthquake,,,,7,reviewed,us,us
2007-07-31T13:37:49.000Z,36.786,5.849,0,4.1,m,16,258.9,,,us,usp000fhh7,2014-11-07T01:33:05.778Z,"8 km ESE of Jijel, Algeria",earthquake,,,,,reviewed,mdd,mdd
2007-07-18T00:59:59.290Z,35.398,-0.108,11,4.1,mb,76,97.2,,,us,usp000fggt,2014-11-07T01:32:59.717Z,"10 km NNW of Bou Hanifia el Hamamat, Algeria",earthquake,,,,2,reviewed,mdd,us
2007-07-09T15:58:22.260Z,34.091,7.043,10,4.8,mwc,210,46.1,,1.22,us,usp000ffvd,2016-11-10T01:42:00.710Z,"64 km N of Debila, Algeria",earthquake,,,,,reviewed,us,gcmt
2007-07-06T05:24:45.350Z,36.464,-10.981,0,4.2,m,32,284.3,,,us,usp000ffk8,2014-11-07T01:32:54.830Z,"191 km WSW of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2007-07-01T19:03:09.550Z,36.299,-12.151,10,4.7,mb,307,56.6,,0.95,us,usp000ff87,2014-11-07T01:32:52.009Z,"297 km WSW of Sagres, Portugal",earthquake,,0,,86,reviewed,us,us
2007-06-30T03:53:46.120Z,37.083,-5.349,5.5,4.5,mb,233,38.9,,,us,usp000ff52,2014-11-07T01:32:47.354Z,"10 km ESE of Morón de la Frontera, Spain",earthquake,,,,61,reviewed,mdd,us
2007-06-29T11:31:56.520Z,36.782,-11.203,0,4.3,m,13,287.6,,,us,usp000ff2y,2014-11-07T01:32:47.047Z,"202 km W of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2007-06-23T11:05:42.330Z,34.262,-5.688,5.6,4.4,m,54,175.9,,0.89,us,usp000femr,2014-11-07T01:32:45.172Z,"4 km NNE of Sidi Qacem, Morocco",earthquake,,12.2,,,reviewed,us,mdd
2007-06-20T17:34:44.780Z,36.684,-11.431,28.6,4.4,m,67,98.2,,,us,usp000feex,2014-11-07T01:32:44.160Z,"224 km W of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2007-06-11T15:56:14.730Z,36.603,3.91,10,4.3,m,31,252.3,,0.81,us,usp000fduc,2014-11-07T01:32:41.193Z,"7 km NNW of Boghni, Algeria",earthquake,,,,,reviewed,us,mdd
2007-06-09T13:45:08.510Z,35.794,4.238,0,4,m,8,298.4,,,us,usp000fdq0,2014-11-07T01:32:40.695Z,"21 km SSE of Melouza, Algeria",earthquake,,,,,reviewed,mdd,mdd
2007-06-07T01:42:10.030Z,40.397,-2.967,9.8,4.2,mblg,101,27.9,,,us,usp000fdha,2014-11-07T01:32:39.919Z,"3 km ESE of Escopete, Spain",earthquake,,,,,reviewed,mdd,mdd
2007-06-03T13:04:50.290Z,36.587,4.767,10,4.1,m,63,97.2,,0.88,us,usp000fd9t,2014-11-07T01:32:38.568Z,"7 km S of el hed, Algeria",earthquake,,,,,reviewed,us,mdd
2007-05-27T10:45:22.480Z,36.155,2.597,0,4,m,30,221.3,,,us,usp000fcvc,2014-11-07T01:32:32.303Z,"18 km SW of Médéa, Algeria",earthquake,,,,,reviewed,mdd,mdd
2007-05-20T09:22:50.390Z,35.461,5.771,0,4.3,m,24,137.3,,,us,usp000fcc3,2014-11-07T01:32:30.158Z,"14 km NW of Aïn Touta, Algeria",earthquake,,,,,reviewed,mdd,mdd
2007-05-18T13:05:41.000Z,35.291,-6.219,73.9,4,m,33,260.8,,,us,usp000fc7w,2014-11-07T01:32:29.298Z,"12 km NNW of Larache, Morocco",earthquake,,,,,reviewed,mdd,mdd
2007-05-16T06:32:20.900Z,36.162,2.877,0,4,m,9,281.5,,,us,usp000fc2r,2014-11-07T01:32:28.565Z,"4 km NW of Berrouaghia, Algeria",earthquake,,,,,reviewed,mdd,mdd
2007-05-15T15:09:36.090Z,37.174,-12.85,16.3,4,m,5,295,,,us,usp000fc0w,2014-11-07T01:32:28.327Z,"Azores-Cape St. Vincent Ridge",earthquake,,,,,reviewed,mdd,mdd
2007-05-08T06:56:35.110Z,36.123,2.61,3.5,4,mb,137,142.1,,1.04,us,usp000fbh1,2014-11-07T01:32:25.741Z,"20 km SW of Médéa, Algeria",earthquake,,5.3,,3,reviewed,us,us
2007-04-03T16:33:08.990Z,35.864,-11.474,0,4.4,m,13,302.2,,,us,usp000f8gq,2014-11-07T01:32:04.752Z,"260 km WSW of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2007-03-06T07:50:47.330Z,35.313,-11.414,10,4,mblg,58,160,,0.56,us,usp000f66a,2014-11-07T01:31:49.336Z,"291 km SW of Sagres, Portugal",earthquake,,,,,reviewed,us,mdd
2007-02-18T07:53:09.720Z,35.636,1.371,10,4.1,m,33,164.1,,0.85,us,usp000f52z,2014-11-07T01:31:39.408Z,"20 km SW of Lardjem, Algeria",earthquake,,,,,reviewed,us,mdd
2007-02-16T19:19:27.990Z,36.531,-11.636,0,4,m,15,296.4,,,us,usp000f4zb,2014-11-07T01:31:38.355Z,"246 km WSW of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2007-02-14T15:24:14.670Z,36.362,5.017,10,4.7,m,55,134.8,,0.78,us,usp000f4vg,2014-11-07T01:31:37.743Z,"7 km WNW of Bougaa, Algeria",earthquake,,,,,reviewed,us,mdd
2007-02-12T10:35:22.750Z,35.804,-10.312,20,6,mwc,697,17.3,,1.01,us,usp000f4qu,2022-07-14T07:53:42.269Z,"181 km SW of Sagres, Portugal",earthquake,,,,,reviewed,us,gcmt
2007-02-02T15:20:36.310Z,35.158,-4.023,0,4.1,m,36,119.1,,,us,usp000f456,2014-11-07T01:31:32.825Z,"10 km SW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2007-01-10T09:41:58.000Z,36.58,5.409,10,4.3,m,40,80,,0.8,us,usp000f23s,2014-11-07T01:31:20.546Z,"15 km NW of BABOR - VILLE, Algeria",earthquake,,,,,reviewed,us,mdd
2007-01-10T00:50:15.830Z,35.35,3.304,10,4.2,m,8,293.8,,0.48,us,usp000f22w,2014-11-07T01:31:20.473Z,"32 km SSE of Birine, Algeria",earthquake,,0,,,reviewed,us,mdd
2007-01-09T23:30:01.490Z,36.845,-8.066,55.5,4,m,35,259,,,us,usp000f22q,2014-11-07T01:31:20.451Z,"22 km SSW of Faro, Portugal",earthquake,,,,,reviewed,mdd,mdd
2006-12-31T00:03:09.050Z,34.813,3.414,10,4.2,m,33,87.3,,1.03,us,usp000f1cq,2014-11-07T01:31:13.493Z,"11 km SW of Dar Chioukh, Algeria",earthquake,,,,,reviewed,us,mdd
2006-12-30T23:50:48.370Z,34.744,3.334,10,4.8,mb,263,61.8,,1.34,us,usp000f1cm,2014-11-07T01:31:13.468Z,"10 km NE of Djelfa, Algeria",earthquake,,,,37,reviewed,us,us
2006-12-16T19:34:33.200Z,36.374,1.032,17.4,4.4,mb,190,42.4,,1.06,us,usp000f0c1,2014-11-07T01:31:08.968Z,"15 km WSW of Abou el Hassan, Algeria",earthquake,,12.5,,26,reviewed,us,us
2006-12-16T08:17:01.200Z,43.1,-0.08,5,4.1,ml,118,56.2,,,us,usp000f0b3,2014-11-07T01:31:08.875Z,"2 km WNW of Lourdes, France",earthquake,,,,,reviewed,str,str
2006-12-06T00:06:14.430Z,33.878,-6.076,0,4.3,m,4,327.6,,,us,usp000ezm6,2014-11-07T01:31:05.432Z,"6 km N of Khemisset, Morocco",earthquake,,,,,reviewed,mdd,mdd
2006-11-17T18:19:51.600Z,42.99,-0.05,10,4.7,mb,234,23.4,,,us,usp000ey19,2020-09-18T21:16:12.860Z,"3 km NNE of Pierrefitte-Nestalas, France",earthquake,,,,12,reviewed,str,us
2006-11-05T10:02:24.130Z,40.752,-11.75,174.1,4.3,mb,27,287.5,,1.43,us,usp000ewnz,2014-11-07T01:30:45.522Z,"252 km WNW of Buarcos, Portugal",earthquake,,49.6,,7,reviewed,us,us
2006-11-05T00:37:40.400Z,47.281,0.113,6,4.1,ml,96,47.9,,,us,usp000ewn8,2014-11-07T01:30:45.361Z,"1 km WSW of Saint-Nicolas-de-Bourgueil, France",earthquake,,,,,reviewed,ldg,ldg
2006-11-04T05:02:55.270Z,36.684,-4.379,73.5,4,m,67,125.6,,,us,usp000ewks,2014-11-07T01:30:44.972Z,"5 km SE of Málaga, Spain",earthquake,,,,,reviewed,mdd,mdd
2006-11-01T04:16:50.070Z,36.472,-11.454,0,4.5,m,18,180.8,,,us,usp000ewda,2014-11-07T01:30:41.566Z,"232 km WSW of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2006-10-20T12:25:47.260Z,34.605,-9.802,0,4.5,m,22,298.3,,,us,usp000evkv,2014-11-07T01:30:36.279Z,"191 km NW of El Jadid, Morocco",earthquake,,,,,reviewed,mdd,mdd
2006-10-19T22:52:13.850Z,35.67,1.282,10,4.1,mb,126,62.5,,1.29,us,usp000evjd,2014-11-07T01:30:36.047Z,"25 km WSW of Lardjem, Algeria",earthquake,,,,15,reviewed,us,us
2006-10-06T17:22:33.390Z,36.843,4.319,10,4.3,mb,137,63.8,,0.88,us,usp000euku,2014-11-07T01:30:30.773Z,"5 km N of Arhribs, Algeria",earthquake,,,,9,reviewed,us,us
2006-09-26T18:13:46.960Z,37.083,2.721,0,4.3,m,8,279.1,,,us,usp000etvm,2014-11-07T01:30:16.949Z,"35 km NNW of ’Aïn Benian, Algeria",earthquake,,,,,reviewed,mdd,mdd
2006-09-26T12:24:28.230Z,36.882,5.286,0,4.4,m,22,264.1,,,us,usp000etv3,2014-11-07T01:30:16.914Z,"22 km NE of Bejaïa, Algeria",earthquake,,,,,reviewed,mdd,mdd
2006-09-22T00:53:44.230Z,37.039,3.397,0,4,m,29,244,,,us,usp000etj6,2014-11-07T01:30:15.700Z,"28 km NNE of Aïn Taya, Algeria",earthquake,,,,,reviewed,mdd,mdd
